"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"имидж";"по";"59";"1588";"636528";"1588";"636528";"59";"5.404409260483842";"216.76515359216813";"10.912016595658";"7.193503375790973";"8.859775855943138"
"имидж";"это";"59";"1588";"637966";"1588";"637966";"59";"5.402158287060061";"216.5151981473379";"10.909760012872658";"7.192401727896383";"8.858181346502237"
"имидж";"быть";"52";"1588";"1224175";"1588";"1224175";"52";"4.625316833932553";"117.26258135071495";"9.879141400579785";"6.2121341226179245";"7.83393588158016"
"имидж";"его";"51";"1588";"261514";"1588";"261514";"51";"6.144675744612412";"259.72404492579335";"11.36442175036037";"6.925942069069596";"8.871827697350215"
"имидж";"он";"51";"1588";"1040179";"1588";"1040179";"51";"4.768543945438216";"127.78052877679016";"9.983761477007294";"6.284325612209771";"7.920934790550303"
"имидж";"создание";"49";"1588";"26266";"1588";"26266";"49";"8.350235617057535";"468.2980712575355";"13.542618238713107";"6.977919656341187";"9.721075146620402"
"имидж";"который";"48";"1588";"485826";"1588";"485826";"48";"5.467479047866327";"181.81497042719957";"10.563185169164875";"6.515564429011968";"8.296090256577337"
"имидж";"за";"41";"1588";"393937";"1588";"393937";"41";"5.518749971946988";"159.16217109328647";"10.299957873621468";"6.0410940597480245";"7.888156586046549"
"имидж";"страна";"40";"1588";"92964";"1588";"92964";"40";"6.9251214079818055";"265.46757950459937";"11.669858712448239";"6.2380595770803176";"8.532131849916638"
"имидж";"этот";"38";"1588";"562634";"1588";"562634";"38";"5.087530270231715";"116.85834621247677";"9.715561822792964";"5.627327667374467";"7.394095607272734"
"имидж";"собственный";"38";"1588";"39015";"1588";"39015";"38";"7.719136105800743";"313.6909776087296";"12.384244963154629";"6.1271705669462335";"8.710934578568088"
"имидж";"новый";"38";"1588";"144496";"1588";"144496";"38";"6.438796262576125";"215.3688361367025";"11.07493932521491";"6.02647916940388";"8.169632252789567"
"имидж";"ее";"37";"1588";"126092";"1588";"126092";"37";"6.5467826805205345";"217.62010775916997";"11.131174610231433";"5.960780291518605";"8.145580779669416"
"имидж";"создавать";"36";"1588";"17784";"1588";"17784";"36";"8.405082115492934";"349.62640148221925";"13.00769031025063";"5.982558327486749";"8.821522883661222"
"имидж";"создать";"34";"1588";"30558";"1588";"30558";"34";"7.841464400047021";"289.58995175100813";"12.294887728262157";"5.800113242105519";"8.444627944610348"
"имидж";"то";"34";"1588";"594460";"1588";"594460";"34";"4.921431225458791";"94.23024850929751";"9.32686081495693";"5.231032217258734";"6.984920143346504"
"имидж";"формирование";"34";"1588";"11940";"1588";"11940";"34";"8.706990814597692";"353.3363796343885";"13.234620137428225";"5.818902234732956";"8.775588908644416"
