"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"престиж";"мочь";"14";"978";"314635";"978";"314635";"14";"4.669932451688194";"44.66942829468804";"7.785912395342166";"3.4369090813874545";"5.172955926589617"
"престиж";"или";"14";"978";"257310";"978";"257310";"14";"4.870373989777894";"49.891264935431806";"7.9870440484917955";"3.492432772668718";"5.281497362652128"
"престиж";"удар";"14";"978";"13720";"978";"13720";"14";"7.736737801086387";"130.2435638980499";"10.918471009864497";"3.72836850680222";"6.3802886655395"
"престиж";"от";"13";"978";"395635";"978";"395635";"13";"4.367380264872601";"34.32538281601906";"7.334509646660778";"3.2078826631903445";"4.850592369858083"
"престиж";"бы";"13";"978";"222155";"978";"222155";"13";"4.942573252806456";"48.08862917151579";"7.9116263792575605";"3.382254371601461";"5.1729230525614165"
"престиж";"уровень";"13";"978";"44198";"978";"44198";"13";"6.539775286668809";"88.80043561160578";"9.526322176509957";"3.561126092339972";"5.824468599521034"
"престиж";"такой";"13";"978";"287452";"978";"287452";"13";"4.685888836847083";"41.85619673224514";"7.653945825924195";"3.3166217370377034";"5.038377030390757"
"престиж";"год";"12";"978";"453261";"978";"453261";"12";"4.151675060122965";"27.122024279761728";"6.958405474172865";"2.9899076584709796";"4.561248712575958"
"престиж";"образование";"12";"978";"25072";"978";"25072";"12";"7.010280783166433";"93.5324146109639";"9.853121907066795";"3.4378717147458184";"5.820117619623105"
"престиж";"военный";"12";"978";"31316";"978";"31316";"12";"6.795417096906379";"88.23891708554095";"9.630744443634793";"3.431339348040041";"5.748595685936006"
"престиж";"к";"12";"978";"565155";"978";"565155";"12";"3.9314695184344934";"22.629386600248754";"6.737773562874151";"2.872846056905276";"4.399612052490949"
"престиж";"повысить";"12";"978";"4573";"978";"4573";"12";"8.556320459657783";"134.24939548462652";"11.554704148004543";"3.459317420239369";"6.322293044845692"
"престиж";"поднятие";"12";"978";"441";"978";"441";"12";"9.920346153187904";"190.65094601666607";"13.893583996215751";"3.463640248430957";"6.937029387587247"
"престиж";"общественный";"12";"978";"19866";"978";"19866";"12";"7.233232414318841";"99.08245315570683";"10.085863864887296";"3.443318143488656";"5.893117853795481"
"престиж";"деньги";"11";"978";"55420";"978";"55420";"11";"6.150853477493829";"66.59189386874003";"8.798898922276738";"3.2560672169718936";"5.352551384739301"
"престиж";"повышать";"11";"978";"2829";"978";"2829";"11";"8.846445696975819";"131.70597421068382";"11.773916169392141";"3.313533534940352";"6.2460600433278985"
"престиж";"падать";"11";"978";"8304";"978";"8304";"11";"7.955210133557195";"108.02705456869703";"10.697102135288038";"3.307550988670509";"5.9482107178109755"
"престиж";"всё";"11";"978";"289357";"978";"289357";"11";"4.512251745680134";"31.907891815597086";"7.146178241829519";"3.000443668711025";"4.630518897615889"
"престиж";"магазин";"11";"978";"17315";"978";"17315";"11";"7.2767687013670175";"91.91765966330058";"9.962266283857186";"3.2977046463074857";"5.731719795316956"
"престиж";"престиж";"10";"978";"978";"978";"978";"10";"9.417075422959229";"139.11183074690518";"12.550154531245916";"3.1611568368956435";"6.298651188988391"
"престиж";"элемент";"10";"978";"17321";"978";"17321";"10";"7.181130581026304";"81.64895011844817";"9.675989284110454";"3.1424271694658756";"5.514171888674614"
"престиж";"человек";"10";"978";"282149";"978";"282149";"10";"4.442081434341846";"27.734166227741554";"6.885473622103799";"2.8389247301285043";"4.421237535400916"
"престиж";"говорить";"10";"978";"176845";"978";"176845";"10";"4.907188321028036";"36.321509127432954";"7.352635279594139";"2.9596069120427373";"4.664859075600901"
"престиж";"упасть";"10";"978";"10882";"978";"10882";"10";"7.614805601002274";"90.9023635812881";"10.140798874234862";"3.149806495696083";"5.6516859578016625"
"престиж";"семья";"10";"978";"32656";"978";"32656";"10";"6.572439534471296";"69.0740833853914";"9.041880316231108";"3.1248527063908282";"5.3155003693948455"
"престиж";"фирма";"9";"978";"16186";"978";"16186";"9";"7.1398023117847496";"72.80242846603402";"9.427680704251607";"2.9804468574438965";"5.3008208164369375"
"престиж";"способствовать";"9";"978";"8190";"978";"8190";"9";"7.766897318941644";"85.01208114155212";"10.10891347746014";"2.990106249997869";"5.497883717362641"
"престиж";"советский";"9";"978";"42300";"978";"42300";"9";"6.214972056164437";"55.69536828333291";"8.467040289272886";"2.9489004120769073";"4.996844864322745"
"престиж";"роль";"9";"978";"32853";"978";"32853";"9";"6.461238936995767";"60.17745850804293";"8.719784310363385";"2.9603126533797313";"5.080677890666833"
"престиж";"у";"9";"978";"428626";"978";"428626";"9";"3.9197526247757555";"16.786100367033928";"6.1512426315030515";"2.482207754772493";"3.907513552299471"
"престиж";"их";"9";"978";"123753";"978";"123753";"9";"5.156457060491142";"36.956230963824865";"7.393539731745919";"2.8505029006088303";"4.590784949342364"
"престиж";"чтобы";"9";"978";"153560";"978";"153560";"9";"4.942176458125568";"33.285805225770076";"7.1777360051925205";"2.814495207530257";"4.494630528478589"
"престиж";"собственный";"9";"978";"39015";"978";"39015";"9";"6.293912040114378";"57.12707097888227";"8.547881187756394";"2.952868784330509";"5.024019459704735"
"престиж";"уронить";"9";"978";"1290";"978";"1290";"9";"9.163718093048523";"118.28446188653625";"11.957185156951537";"2.998441643772558";"5.987730948940726"
"престиж";"нанести";"9";"978";"4011";"978";"4011";"9";"8.375380990035127";"97.84210444057462";"10.822786788537202";"2.995154599357931";"5.693498013309345"
"престиж";"среди";"9";"978";"35195";"978";"35195";"9";"6.394303494725128";"58.95461817660916";"8.650923348265023";"2.9574834516086703";"5.058158028732285"
"престиж";"уже";"8";"978";"220741";"978";"220741";"8";"4.463422628909248";"22.49506545247234";"6.461488199804946";"2.545590075702129";"4.055650408465932"
"престиж";"жизнь";"8";"978";"148007";"978";"148007";"8";"4.860987813520804";"28.367661550438818";"6.861218698413037";"2.6387846789936367";"4.255029821352252"
"престиж";"ущерб";"8";"978";"3824";"978";"3824";"8";"8.295800945458582";"85.84257075928105";"10.517181273166813";"2.8235274057291315";"5.449362307261988"
"престиж";"отечественный";"8";"978";"13395";"978";"13395";"8";"7.19948199668855";"65.84205640139085";"9.263596765359395";"2.811264013806468";"5.103177071674945"
"престиж";"русский";"8";"978";"78546";"978";"78546";"8";"5.488774580363554";"38.00568868737517";"7.49479382792995";"2.7277855635762447";"4.521525230031085"
"престиж";"весь";"8";"978";"379764";"978";"379764";"8";"3.9227114628652906";"14.958457399536849";"5.918928261200185";"2.341832749015497";"3.7230552025388968"
"престиж";"компания";"8";"978";"47218";"978";"47218";"8";"5.989557413196614";"45.92351156494058";"8.003703092529946";"2.767926357866623";"4.7067675479411815"
"престиж";"национальный";"8";"978";"22038";"978";"22038";"8";"6.728643817008398";"57.93613197692045";"8.765710032290382";"2.8001896750343875";"4.954356741976185"
"престиж";"они";"8";"978";"497572";"978";"497572";"8";"3.653129557982842";"11.483661207034265";"5.648737998610682";"2.190884501640597";"3.517915936315771"
"престиж";"политический";"8";"978";"32096";"978";"32096";"8";"6.3660859680296396";"51.992124057120066";"8.389746856576442";"2.787302286469122";"4.835779212932767"
"престиж";"из";"8";"978";"482405";"978";"482405";"8";"3.684024143169749";"11.86973328608878";"5.679694258154252";"2.2103180890704417";"3.5431526864062555"
"престиж";"стать";"8";"978";"172160";"978";"172160";"8";"4.710744478882466";"26.122701950018133";"6.710053991382548";"2.607837264396615";"4.183148197809952"
"престиж";"большой";"8";"978";"97442";"978";"97442";"8";"5.275589407819812";"34.6922500969105";"7.279220939153465";"2.703573981320404";"4.4362047219868"
"престиж";"восстановление";"8";"978";"4852";"978";"4852";"8";"8.101816442895243";"82.03690659765343";"10.279087277274163";"2.822210221851115";"5.38606954886612"
"престиж";"государственный";"8";"978";"41342";"978";"41342";"8";"6.1195736557076";"48.00779513962477";"8.136599335978923";"2.7754553194106175";"4.752132985192607"
"престиж";"мы";"8";"978";"433757";"978";"433757";"8";"3.7900967932061747";"13.220220944192102";"5.785993798896589";"2.2726511253523083";"3.626230180000135"
"престиж";"же";"8";"978";"318014";"978";"318014";"8";"4.099667419157173";"17.353275082852033";"6.096382861387637";"2.4209534732057056";"3.841752108383379"
"престиж";"снижение";"7";"978";"7993";"978";"7993";"7";"7.537304898055975";"62.93879157477307";"9.379317931838518";"2.6348026987411166";"4.97118217320177"
"престиж";"чем";"7";"978";"71495";"978";"71495";"7";"5.4480879719288335";"32.715532777915605";"7.188256573297589";"2.5478192407447153";"4.279530161695004"
"престиж";"самый";"7";"978";"162677";"978";"162677";"7";"4.633541497143195";"21.861659065265734";"6.3661174507248";"2.4229204081563265";"3.9274159306191705"
"престиж";"вы";"7";"978";"246110";"978";"246110";"7";"4.221557502152477";"16.666253764177576";"5.9521055000222605";"2.3086359627685633";"3.706918506191356"
"престиж";"иметь";"7";"978";"100046";"978";"100046";"7";"5.115943938257541";"28.216828181017668";"6.852254010261874";"2.5087107920461666";"4.146121511169877"
"престиж";"низкий";"7";"978";"15407";"978";"15407";"7";"6.934935768482344";"53.80161492361398";"8.723062138882762";"2.624647186196861";"4.784867866288369"
"престиж";"вернуть";"7";"978";"7430";"978";"7430";"7";"7.602118417058471";"63.95776893936799";"9.452358231752731";"2.6355738821188366";"4.991231158746155"
"престиж";"пользоваться";"7";"978";"13223";"978";"13223";"7";"7.077989665970246";"55.926521822809576";"8.875926352907713";"2.627638775001373";"4.829361060115182"
"престиж";"подрывать";"7";"978";"590";"978";"590";"7";"9.281501128704907";"99.4495501646757";"11.985516832564771";"2.6449431437593423";"5.630365047730421"
"престиж";"просто";"7";"978";"86223";"978";"86223";"7";"5.263086251894036";"30.199101568630844";"7.000947127057529";"2.527645193165568";"4.206650728704875"
"престиж";"она";"7";"978";"530223";"978";"530223";"7";"3.456161569942548";"7.968388529790198";"5.184586417711695";"1.9194650515888911";"3.15462080696556"
"престиж";"глаз";"7";"978";"74439";"978";"74439";"7";"5.40826933684146";"32.171762621903525";"7.147904092436411";"2.543786622869036";"4.264122748220386"
"престиж";"до";"7";"978";"223818";"978";"223818";"7";"4.316108726366199";"17.83494900012714";"6.047050868884386";"2.339170989156012";"3.7609953419866144"
"престиж";"потерять";"7";"978";"13486";"978";"13486";"7";"7.059639246983301";"55.65262094025912";"8.856231980170008";"2.6272785241517456";"4.823669566461466"
